Timestamp,ductstaticpressure,ductstaticpressuresetpoint,supplyfanspeed,supplyfanstatus,VAV107/dischargeairtemperature,VAV104/dischargeairtemperaturesetpoint,VAV116/heatingsignal,VAV105/damperposition
2018-07-31T00:46:05,0.949780655,0.772159648,40,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:47:05,0.94434194,0.768839967,40,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:48:05,0.941026551,0.765612793,40,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:49:05,0.940818977,0.762308908,40,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:50:05,0.950842154,0.7591591,40,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:51:05,0.963942242,0.758640301,40,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:52:05,0.977688503,0.759321761,39.55,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:53:05,1.000819099,0.762157273,40,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:54:05,1.023087931,0.763177645,39.55,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:55:05,1.041356516,0.761090529,39.55,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:56:05,1.063209605,0.758957458,39.55,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:57:05,1.081231904,0.755024624,39.55,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:58:05,1.101223421,0.750168991,39.55,1,27.56640625,37.56640625,31.96640625,100
2018-07-31T00:59:05,1.122214925,0.740698171,40,1,5,15,9.4,100
2018-07-31T01:00:05,1.131283116,0.73069818,40,1,5,15,9.4,100
2018-07-31T01:01:05,1.136366498,0.72069819,40,1,5,15,9.4,100
2018-07-31T01:02:05,1.138388109,0.712827992,40,1,5,15,9.4,100
2018-07-31T01:03:05,1.137624872,0.706158054,40,1,5,15,9.4,100
2018-07-31T01:04:05,1.131907594,0.699780655,40,1,5,15,9.4,100
2018-07-31T01:05:05,1.126790059,0.69434194,39.55,1,5,15,9.4,100
2018-07-31T01:06:05,1.124780011,0.691026551,40,1,5,15,9.4,100
2018-07-31T01:07:05,1.120800567,0.690818977,39.55,1,5,15,9.4,100
2018-07-31T01:08:05,1.110800576,0.700842154,39.55,1,5,15,9.4,100
2018-07-31T01:09:05,1.100800586,0.713942242,39.55,1,5,15,9.4,100
2018-07-31T01:10:05,1.090800595,0.727688503,39.55,1,5,15,9.4,100
2018-07-31T01:11:05,1.082713377,0.750819099,39.55,1,5,15,9.4,100
2018-07-31T01:12:05,1.076472294,0.773087931,40,1,5,15,9.4,100
2018-07-31T01:13:05,1.070231211,0.791356516,40,1,5,15,9.4,100
2018-07-31T01:14:05,1.060231221,0.813209605,40,1,5,15,9.4,100
2018-07-31T01:15:05,1.05023123,0.831231904,40,1,5,15,9.4,100
2018-07-31T01:16:05,1.04023124,0.851223421,40,1,5,15,9.4,100
2018-07-31T01:17:05,1.030231249,0.872214925,40,1,5,15,9.4,100
2018-07-31T01:18:05,1.020231259,0.881283116,39.55,1,5,15,9.4,100
2018-07-31T01:19:05,1.010231268,0.886366498,40,1,5,15,9.4,100
2018-07-31T01:20:05,1.000231278,0.888388109,39.55,1,5,15,9.4,100
2018-07-31T01:21:05,0.990391922,0.887624872,39.55,1,5,15,9.4,100
2018-07-31T01:22:05,0.983629715,0.881907594,39.55,1,5,15,9.4,100
2018-07-31T01:23:05,0.978698504,0.876790059,39.55,1,5,15,9.4,100
2018-07-31T01:24:05,0.973782909,0.874780011,39.55,1,5,15,9.4,100
2018-07-31T01:25:05,0.967944455,0.870800567,40,1,5,15,9.4,100
2018-07-31T01:26:05,0.961183143,0.860800576,40,1,5,15,9.4,100
2018-07-31T01:27:05,0.954729748,0.850800586,40,1,5,15,9.4,100
2018-07-31T01:28:05,0.952891958,0.840800595,40,1,5,15,9.4,100
2018-07-31T01:29:05,0.954115939,0.832713377,40,1,5,15,9.4,100
2018-07-31T01:30:05,0.955355537,0.826472294,40,1,5,15,9.4,100
2018-07-31T01:31:05,0.954733801,0.820231211,39.55,1,5,15,9.4,100
2018-07-31T01:32:05,0.954127681,0.810231221,40,1,5,15,9.4,100
2018-07-31T01:33:05,0.954183292,0.80023123,39.55,1,5,15,9.4,100
2018-07-31T01:34:05,0.964823496,0.79023124,39.55,1,5,15,9.4,100
2018-07-31T01:35:05,0.976586771,0.780231249,39.55,1,5,15,9.4,100
2018-07-31T01:36:05,0.995996189,0.770231259,39.55,1,5,15,9.4,100
2018-07-31T01:37:05,1.017466795,0.760231268,39.55,1,5,15,9.4,100
2018-07-31T01:38:05,1.035260212,0.750231278,40,1,5,15,9.4,100
2018-07-31T01:39:05,1.052084219,0.740391922,40,1,5,15,9.4,100
2018-07-31T01:40:05,1.077554357,0.733629715,40,1,5,15,9.4,100
2018-07-31T01:41:05,1.100286019,0.728698504,40,1,5,15,9.4,100
2018-07-31T01:42:05,1.118956101,0.723782909,40,1,5,15,9.4,100
2018-07-31T01:43:05,1.134802234,0.717944455,40,1,5,15,9.4,100
2018-07-31T01:44:05,1.135610592,0.711183143,39.55,1,5,15,9.4,100
2018-07-31T01:45:05,1.136172545,0.704729748,40,1,5,15,9.4,100
2018-07-31T01:46:05,1.132657361,0.702891958,39.55,1,5,15,9.4,100
2018-07-31T01:47:05,1.127018881,0.704115939,39.55,1,5,15,9.4,100
2018-07-31T01:48:05,1.121949387,0.705355537,39.55,1,5,15,9.4,100
2018-07-31T01:49:05,1.115987372,0.704733801,39.55,1,5,15,9.4,100
2018-07-31T01:50:05,1.108778965,0.704127681,39.55,1,5,15,9.4,100
2018-07-31T01:51:05,1.098778975,0.704183292,40,1,5,15,9.4,100
2018-07-31T01:52:05,1.088778985,0.714823496,40,1,5,15,9.4,100
2018-07-31T01:53:05,1.078778994,0.726586771,40,1,5,15,9.4,100
2018-07-31T01:54:05,1.072524321,0.745996189,40,1,5,15,9.4,100
2018-07-31T01:55:05,1.0640697,0.767466795,40,1,5,15,9.4,100
2018-07-31T01:56:05,1.05424608,0.785260212,40,1,5,15,9.4,100
2018-07-31T01:57:05,1.044714999,0.802084219,39.55,1,5,15,9.4,100
2018-07-31T01:58:05,1.034715009,0.827554357,40,1,5,15,9.4,100
2018-07-31T01:59:05,1.024715018,0.850286019,39.55,1,7.699707031,17.69970703,12.09970703,100
2018-07-31T02:00:05,1.014715028,0.868956101,39.55,1,13.69921875,23.69921875,18.09921875,100
2018-07-31T02:01:05,1.004715037,0.884802234,39.55,1,19.69921875,29.69921875,24.09921875,100
2018-07-31T02:02:05,0.996108186,0.885610592,39.55,1,25.69921875,35.69921875,30.09921875,100
2018-07-31T02:03:05,0.990578485,0.886172545,39.55,1,5,15,9.4,100
2018-07-31T02:04:05,0.985972059,0.882657361,40,1,5,15,9.4,100
2018-07-31T02:05:05,0.981396627,0.877018881,40,1,5,15,9.4,100
2018-07-31T02:06:05,0.977113736,0.871949387,40,1,5,15,9.4,100
2018-07-31T02:07:05,0.973723364,0.865987372,40,1,5,15,9.4,100
2018-07-31T02:08:05,0.971271706,0.858778965,40,1,5,15,9.4,100
2018-07-31T02:09:05,0.970958722,0.848778975,40,1,5,15,9.4,100
2018-07-31T02:10:05,0.971584451,0.838778985,39.55,1,5,15,9.4,100
2018-07-31T02:11:05,0.970364225,0.828778994,40,1,5,15,9.4,100
2018-07-31T02:12:05,0.967682672,0.822524321,39.55,1,5,15,9.4,100
2018-07-31T02:13:05,0.964616728,0.8140697,39.55,1,5,15,9.4,100
2018-07-31T02:14:05,0.959874046,0.80424608,39.55,1,5,15,9.4,100
2018-07-31T02:15:05,0.965515983,0.794714999,39.55,1,5,15,9.4,100
2018-07-31T02:16:05,0.97198869,0.784715009,39.55,1,5,15,9.4,100
2018-07-31T02:17:05,0.986215186,0.774715018,40,1,5,15,9.4,100
2018-07-31T02:18:05,1.004625988,0.764715028,40,1,5,15,9.4,100
2018-07-31T02:19:05,1.022375,0.754715037,40,1,5,15,9.4,100
2018-07-31T02:20:05,1.039246869,0.746108186,40,1,5,15,9.4,100
2018-07-31T02:21:05,1.060210896,0.740578485,40,1,5,15,9.4,100
2018-07-31T02:22:05,1.082759511,0.735972059,40,1,5,15,9.4,100
2018-07-31T02:23:05,1.104369652,0.731396627,39.55,1,5,15,9.4,100
2018-07-31T02:24:05,1.113256645,0.727113736,40,1,5,15,9.4,100
2018-07-31T02:25:05,1.119097185,0.723723364,39.55,1,5,15,9.4,100
2018-07-31T02:26:05,1.121245217,0.721271706,39.55,1,5,15,9.4,100
2018-07-31T02:27:05,1.121223819,0.720958722,39.55,1,5,15,9.4,100
2018-07-31T02:28:05,1.120279086,0.721584451,39.55,1,5,15,9.4,100
2018-07-31T02:29:05,1.119349492,0.720364225,39.55,1,5,15,9.4,100
2018-07-31T02:30:05,1.117158186,0.717682672,40,1,5,15,9.4,100
2018-07-31T02:31:05,1.112812769,0.714616728,40,1,5,15,9.4,100
2018-07-31T02:32:05,1.102812779,0.709874046,40,1,5,15,9.4,100
2018-07-31T02:33:05,1.092812788,0.715515983,40,1,5,15,9.4,100
2018-07-31T02:34:05,1.083805811,0.72198869,40,1,5,15,9.4,100
2018-07-31T02:35:05,1.076644969,0.736215186,40,1,5,15,9.4,100
2018-07-31T02:36:05,1.071330261,0.754625988,39.55,1,5,15,9.4,100
2018-07-31T02:37:05,1.061330271,0.772375,40,1,5,15,9.4,100
2018-07-31T02:38:05,1.05133028,0.789246869,39.55,1,5,15,9.4,100
2018-07-31T02:39:05,1.04133029,0.810210896,39.55,1,5,15,9.4,100
2018-07-31T02:40:05,1.031330299,0.832759511,39.55,1,5,15,9.4,100
2018-07-31T02:41:05,1.021330309,0.854369652,39.55,1,5,15,9.4,100
2018-07-31T02:42:05,1.011330318,0.863256645,39.55,1,5,15,9.4,100
2018-07-31T02:43:05,1.001330328,0.869097185,40,1,5,15,9.4,100
2018-07-31T02:44:05,0.991330338,0.871245217,40,1,5,15,9.4,100
2018-07-31T02:45:05,0.981330347,0.871223819,40,1,5,15,9.4,100
2018-07-31T02:46:05,0.971330357,0.870279086,40,1,5,15,9.4,100
2018-07-31T02:47:05,0.961330366,0.869349492,40,1,5,15,9.4,100
2018-07-31T02:48:05,0.951330376,0.867158186,40,1,5,15,9.4,100
2018-07-31T02:49:05,0.941330385,0.862812769,39.55,1,5,15,9.4,100
2018-07-31T02:50:05,0.931330395,0.852812779,40,1,5,15,9.4,100
2018-07-31T02:51:05,0.921330404,0.842812788,39.55,1,5,15,9.4,100
2018-07-31T02:52:05,0.911330414,0.833805811,39.55,1,5,15,9.4,100
2018-07-31T02:53:05,0.901330423,0.826644969,39.55,1,5,15,9.4,100
2018-07-31T02:54:05,0.896930408,0.821330261,39.55,1,5,15,9.4,100
2018-07-31T02:55:05,0.900542897,0.811330271,39.55,1,5,15,9.4,100
2018-07-31T02:56:05,0.915355337,0.80133028,40,1,5,15,9.4,100
2018-07-31T02:57:05,0.932598603,0.79133029,40,1,5,15,9.4,100
2018-07-31T02:58:05,0.957303357,0.781330299,40,1,5,15,9.4,100
2018-07-31T02:59:05,0.990269315,0.771330309,40,1,5,15,9.4,100
2018-07-31T03:00:05,1.020527375,0.761330318,40,1,5,15,9.4,100
2018-07-31T03:01:05,1.045108271,0.751330328,40,1,5,15,9.4,100
2018-07-31T03:02:05,1.076658261,0.741330338,39.55,1,5,15,9.4,100
2018-07-31T03:03:05,1.099392903,0.731330347,40,1,5,15,9.4,100
2018-07-31T03:04:05,1.119019818,0.721330357,39.55,1,10.09960938,20.09960938,14.49960938,100
2018-07-31T03:05:05,1.133942914,0.711330366,39.55,1,16.09960938,26.09960938,20.49960938,100
2018-07-31T03:06:05,1.135831189,0.701330376,39.55,1,22.09765625,32.09765625,26.49765625,100
2018-07-31T03:07:05,1.13498075,0.691330385,39.55,1,28.09765625,38.09765625,32.49765625,100
2018-07-31T03:08:05,1.130745423,0.681330395,39.55,1,5,15,9.4,100
2018-07-31T03:09:05,1.123740685,0.671330404,40,1,5,15,9.4,100
2018-07-31T03:10:05,1.117643428,0.661330414,40,1,5,15,9.4,100
2018-07-31T03:11:05,1.113007498,0.651330423,40,1,5,15,9.4,100
2018-07-31T03:12:05,1.109694374,0.646930408,40,1,5,15,9.4,100
2018-07-31T03:13:05,1.106934917,0.650542897,40,1,5,15,9.4,100
2018-07-31T03:14:05,1.096934927,0.665355337,40,1,5,15,9.4,100
2018-07-31T03:15:05,1.086934936,0.682598603,39.55,1,5,15,9.4,100
2018-07-31T03:16:05,1.076934946,0.707303357,40,1,5,15,9.4,100
2018-07-31T03:17:05,1.067452383,0.740269315,39.55,1,5,15,9.4,100
2018-07-31T03:18:05,1.059815955,0.770527375,39.55,1,5,15,9.4,100
2018-07-31T03:19:05,1.057102633,0.795108271,39.55,1,5,15,9.4,100
2018-07-31T03:20:05,1.047102642,0.826658261,39.55,1,5,15,9.4,100
2018-07-31T03:21:05,1.037102652,0.849392903,39.55,1,5,15,9.4,100
2018-07-31T03:22:05,1.027102661,0.869019818,40,1,5,15,9.4,100
2018-07-31T03:23:05,1.017102671,0.883942914,40,1,5,15,9.4,100
2018-07-31T03:24:05,1.008436453,0.885831189,40,1,5,15,9.4,100
2018-07-31T03:25:05,1.000339699,0.88498075,40,1,5,15,9.4,100
2018-07-31T03:26:05,0.995027792,0.880745423,40,1,5,15,9.4,100
2018-07-31T03:27:05,0.992500734,0.873740685,40,1,5,15,9.4,100
2018-07-31T03:28:05,0.988112402,0.867643428,39.55,1,5,15,9.4,100
2018-07-31T03:29:05,0.982831967,0.863007498,40,1,5,15,9.4,100
2018-07-31T03:30:05,0.980597925,0.859694374,39.55,1,5,15,9.4,100
2018-07-31T03:31:05,0.977441025,0.856934917,39.55,1,5,15,9.4,100
2018-07-31T03:32:05,0.973345888,0.846934927,39.55,1,5,15,9.4,100
2018-07-31T03:33:05,0.967420232,0.836934936,39.55,1,5,15,9.4,100
2018-07-31T03:34:05,0.962417853,0.826934946,39.55,1,5,15,9.4,100
2018-07-31T03:35:05,0.958215666,0.817452383,40,1,5,15,9.4,100
2018-07-31T03:36:05,0.954952192,0.809815955,40,1,5,15,9.4,100
2018-07-31T03:37:05,0.956504297,0.807102633,40,1,5,15,9.4,100
2018-07-31T03:38:05,0.959379685,0.797102642,40,1,5,15,9.4,100
2018-07-31T03:39:05,0.960316849,0.787102652,40,1,5,15,9.4,100
2018-07-31T03:40:05,0.970853996,0.777102661,40,1,5,15,9.4,100
2018-07-31T03:41:05,0.981637371,0.767102671,39.55,1,5,15,9.4,100
2018-07-31T03:42:05,1.001297545,0.758436453,40,1,5,15,9.4,100
2018-07-31T03:43:05,1.020218921,0.750339699,39.55,1,5,15,9.4,100
2018-07-31T03:44:05,1.037909341,0.745027792,39.55,1,5,15,9.4,100
2018-07-31T03:45:05,1.052291882,0.742500734,39.55,1,5,15,9.4,100
2018-07-31T03:46:05,1.074351323,0.738112402,39.55,1,5,15,9.4,100
2018-07-31T03:47:05,1.091487658,0.732831967,39.55,1,5,15,9.4,100
2018-07-31T03:48:05,1.108593178,0.730597925,40,1,5,15,9.4,100
2018-07-31T03:49:05,1.119839323,0.727441025,40,1,5,15,9.4,100
2018-07-31T03:50:05,1.123652232,0.723345888,40,1,5,15,9.4,100
2018-07-31T03:51:05,1.127449584,0.717420232,40,1,5,15,9.4,100
2018-07-31T03:52:05,1.128185105,0.712417853,40,1,5,15,9.4,100
2018-07-31T03:53:05,1.12492044,0.708215666,40,1,5,15,9.4,100
2018-07-31T03:54:05,1.124301744,0.704952192,39.55,1,5,15,9.4,100
2018-07-31T03:55:05,1.121051979,0.706504297,40,1,5,15,9.4,100
2018-07-31T03:56:05,1.115694356,0.709379685,39.55,1,5,15,9.4,100
2018-07-31T03:57:05,1.105694366,0.710316849,39.55,1,5,15,9.4,100
2018-07-31T03:58:05,1.095694375,0.720853996,39.55,1,5,15,9.4,100
2018-07-31T03:59:05,1.085694385,0.731637371,39.55,1,5,15,9.4,100
2018-07-31T04:00:05,1.075751972,0.751297545,39.55,1,5,15,9.4,100
2018-07-31T04:01:05,1.070424986,0.770218921,40,1,5,15,9.4,100
2018-07-31T04:02:05,1.060498011,0.787909341,40,1,5,15,9.4,100
2018-07-31T04:03:05,1.050498021,0.802291882,40,1,5,15,9.4,100
2018-07-31T04:04:05,1.04049803,0.824351323,40,1,5,15,9.4,100
2018-07-31T04:05:05,1.03049804,0.841487658,40,1,5,15,9.4,100
2018-07-31T04:06:05,1.020498049,0.858593178,40,1,5,15,9.4,100
2018-07-31T04:07:05,1.010498059,0.869839323,39.55,1,5,15,9.4,100
2018-07-31T04:08:05,1.000498068,0.873652232,40,1,6.799804688,16.79980469,11.19980469,100
2018-07-31T04:09:05,0.990498078,0.877449584,39.55,1,12.79980469,22.79980469,17.19980469,100
2018-07-31T04:10:05,0.98126514,0.878185105,39.55,1,18.79882813,28.79882813,23.19882813,100
2018-07-31T04:11:05,0.975140166,0.87492044,39.55,1,24.796875,34.796875,29.196875,100
2018-07-31T04:12:05,0.973261547,0.874301744,39.55,1,5,15,9.4,100
2018-07-31T04:13:05,0.973598552,0.871051979,39.55,1,5,15,9.4,100
2018-07-31T04:14:05,0.974643481,0.865694356,40,1,5,15,9.4,100
2018-07-31T04:15:05,0.974334788,0.855694366,40,1,5,15,9.4,100
2018-07-31T04:16:05,0.975287867,0.845694375,40,1,5,15,9.4,100
2018-07-31T04:17:05,0.96548785,0.835694385,40,1,5,15,9.4,100
2018-07-31T04:18:05,0.963241291,0.825751972,40,1,5,15,9.4,100
2018-07-31T04:19:05,0.960964155,0.820424986,40,1,5,15,9.4,100
2018-07-31T04:20:05,0.958733392,0.810498011,39.55,1,5,15,9.4,100
2018-07-31T04:21:05,0.954348993,0.800498021,40,1,5,15,9.4,100
2018-07-31T04:22:05,0.951487911,0.79049803,39.55,1,5,15,9.4,100
2018-07-31T04:23:05,0.960411441,0.78049804,39.55,1,5,15,9.4,100
2018-07-31T04:24:05,0.968411875,0.770498049,39.55,1,5,15,9.4,100
2018-07-31T04:25:05,0.976504636,0.760498059,39.55,1,5,15,9.4,100
2018-07-31T04:26:05,0.981843483,0.750498068,39.55,1,5,15,9.4,100
2018-07-31T04:27:05,0.988105428,0.740498078,40,1,5,15,9.4,100
2018-07-31T04:28:05,0.991290462,0.73126514,40,1,5,15,9.4,100
2018-07-31T04:29:05,0.994475496,0.725140166,40,1,5,15,9.4,100
2018-07-31T04:30:05,0.996737432,0.723261547,40,1,5,15,9.4,100
2018-07-31T04:31:05,0.986737442,0.723598552,40,1,5,15,9.4,100
2018-07-31T04:32:05,0.976737452,0.724643481,40,1,5,15,9.4,100
2018-07-31T04:33:05,0.966737461,0.724334788,39.55,1,5,15,9.4,100
2018-07-31T04:34:05,0.958122623,0.725287867,40,1,5,15,9.4,100
2018-07-31T04:35:05,0.951323164,0.71548785,39.55,1,5,15,9.4,100
2018-07-31T04:36:05,0.951539052,0.713241291,39.55,1,5,15,9.4,100
2018-07-31T04:37:05,0.957447302,0.710964155,39.55,1,5,15,9.4,100
2018-07-31T04:38:05,0.967355561,0.708733392,39.55,1,5,15,9.4,100
2018-07-31T04:39:05,0.97809453,0.704348993,39.55,1,5,15,9.4,100
2018-07-31T04:40:05,0.989971948,0.701487911,40,1,5,15,9.4,100
2018-07-31T04:41:05,1.005895567,0.710411441,40,1,5,15,9.4,100
2018-07-31T04:42:05,1.019249928,0.718411875,40,1,5,15,9.4,100
2018-07-31T04:43:05,1.03154273,0.726504636,40,1,5,15,9.4,100
2018-07-31T04:44:05,1.04311235,0.731843483,40,1,5,15,9.4,100
2018-07-31T04:45:05,1.042128038,0.738105428,40,1,5,15,9.4,100
2018-07-31T04:46:05,1.039189887,0.741290462,39.55,1,5,15,9.4,100
2018-07-31T04:47:05,1.034205568,0.744475496,40,1,5,15,9.4,100
2018-07-31T04:48:05,1.029221249,0.746737432,39.55,1,5,15,9.4,100
2018-07-31T04:49:05,1.023313892,0.736737442,39.55,1,5,15,9.4,100
2018-07-31T04:50:05,1.017406535,0.726737452,39.55,1,5,15,9.4,100
2018-07-31T04:51:05,1.012422216,0.716737461,39.55,1,5,15,9.4,100
2018-07-31T04:52:05,1.002422225,0.708122623,39.55,1,5,15,9.4,100
2018-07-31T04:53:05,0.992422235,0.701323164,40,1,5,15,9.4,100
2018-07-31T04:54:05,0.982422245,0.701539052,40,1,5,15,9.4,100
2018-07-31T04:55:05,0.972422254,0.707447302,40,1,5,15,9.4,100
2018-07-31T04:56:05,0.962422264,0.717355561,40,1,5,15,9.4,100
2018-07-31T04:57:05,0.960361254,0.72809453,40,1,5,15,9.4,100
2018-07-31T04:58:05,0.958900225,0.739971948,40,1,5,15,9.4,100
2018-07-31T04:59:05,0.961085391,0.755895567,39.55,1,5,15,9.4,100
2018-07-31T05:00:05,0.963532102,0.769249928,40,1,5,15,9.4,100
2018-07-31T05:01:05,0.97119416,0.78154273,39.55,1,5,15,9.4,100
2018-07-31T05:02:05,0.981979263,0.79311235,39.55,1,5,15,9.4,100
2018-07-31T05:03:05,0.988856685,0.792128038,39.55,1,5,15,9.4,100
2018-07-31T05:04:05,0.991564822,0.789189887,39.55,1,5,15,9.4,100
2018-07-31T05:05:05,0.992642176,0.784205568,39.55,1,5,15,9.4,100
2018-07-31T05:06:05,0.991996479,0.779221249,40,1,5,15,9.4,100
2018-07-31T05:07:05,0.992273879,0.773313892,40,1,5,15,9.4,100
2018-07-31T05:08:05,0.992551279,0.767406535,40,1,5,15,9.4,100
2018-07-31T05:09:05,0.993751717,0.762422216,40,1,5,15,9.4,100
2018-07-31T05:10:05,0.998336804,0.752422225,40,1,5,15,9.4,100
2018-07-31T05:11:05,0.993598831,0.742422235,40,1,5,15,9.4,100
2018-07-31T05:12:05,0.983998847,0.732422245,39.55,1,5,15,9.4,100
2018-07-31T05:13:05,0.973998857,0.722422254,40,1,8.899902344,18.89990234,13.29990234,100
2018-07-31T05:14:05,0.963998866,0.712422264,39.55,1,14.8984375,24.8984375,19.2984375,100
2018-07-31T05:15:05,0.954798889,0.710361254,39.55,1,20.8984375,30.8984375,25.2984375,100
2018-07-31T05:16:05,0.957276356,0.708900225,39.55,1,26.8984375,36.8984375,31.2984375,100
2018-07-31T05:17:05,0.962507677,0.711085391,39.55,1,5,15,9.4,100
2018-07-31T05:18:05,0.967738998,0.713532102,39.55,1,5,15,9.4,100
2018-07-31T05:19:05,0.972047222,0.72119416,40,1,5,15,9.4,100
2018-07-31T05:20:05,0.974509311,0.731979263,40,1,5,15,9.4,100
2018-07-31T05:21:05,0.976048303,0.738856685,40,1,5,15,9.4,100
2018-07-31T05:22:05,0.978510392,0.741564822,40,1,5,15,9.4,100
2018-07-31T05:23:05,0.980049384,0.742642176,40,1,5,15,9.4,100
2018-07-31T05:24:05,0.980357599,0.741996479,40,1,5,15,9.4,100
2018-07-31T05:25:05,0.980665815,0.742273879,39.55,1,5,15,9.4,100
